epoch, loss, acc, sen, spec, F1
1,0.7175891825131008,0.4732142857142857,0.3333333333333333,0.5901639344262295,0.3655913978494624
2,0.6882951089314052,0.5535714285714286,0.3695652173913043,0.6818181818181818,0.40476190476190477
3,0.6797419105257306,0.5,0.2857142857142857,0.6666666666666666,0.3333333333333333
4,0.6688204492841449,0.5714285714285714,0.3877551020408163,0.7142857142857143,0.4418604651162791
5,0.6692347696849278,0.5357142857142857,0.36,0.6774193548387096,0.4090909090909091
6,0.6442715695926121,0.6160714285714286,0.43478260869565216,0.7424242424242424,0.4819277108433735
7,0.645710791860308,0.5982142857142857,0.39215686274509803,0.7704918032786885,0.47058823529411764
8,0.6550808208329337,0.6339285714285714,0.44680851063829785,0.7692307692307693,0.5060240963855421
9,0.632776311465672,0.6428571428571429,0.4897959183673469,0.7619047619047619,0.5454545454545454
10,0.6183857917785645,0.6607142857142857,0.5,0.7903225806451613,0.5681818181818182
11,0.6060882210731506,0.6785714285714286,0.5319148936170213,0.7846153846153846,0.5813953488372093
12,0.6294078997203282,0.625,0.4897959183673469,0.7301587301587301,0.5333333333333333
13,0.6024321232523236,0.6964285714285714,0.5625,0.796875,0.6136363636363636
14,0.607201065335955,0.6607142857142857,0.5,0.78125,0.5581395348837209
15,0.617504860673632,0.6696428571428571,0.52,0.7903225806451613,0.5842696629213483
16,0.6087370429720197,0.6964285714285714,0.5918367346938775,0.7777777777777778,0.6304347826086957
17,0.5924726384026664,0.6875,0.5714285714285714,0.7777777777777778,0.6153846153846154
18,0.6059107780456543,0.6696428571428571,0.5714285714285714,0.746031746031746,0.6021505376344086
19,0.5893297025135585,0.6964285714285714,0.5531914893617021,0.8,0.6046511627906976
20,0.5734189833913531,0.7321428571428571,0.6122448979591837,0.8253968253968254,0.6666666666666666
21,0.5648566143853324,0.7053571428571429,0.5531914893617021,0.8153846153846154,0.611764705882353
22,0.578262278011867,0.6696428571428571,0.5869565217391305,0.7272727272727273,0.5934065934065934
23,0.5815166660717556,0.6964285714285714,0.62,0.7580645161290323,0.6458333333333334
24,0.5759441554546356,0.6785714285714286,0.6041666666666666,0.734375,0.6170212765957447
25,0.5727513815675463,0.6696428571428571,0.6078431372549019,0.7213114754098361,0.6262626262626263
26,0.5584707174982343,0.6964285714285714,0.6122448979591837,0.7619047619047619,0.6382978723404256
27,0.5757437348365784,0.7053571428571429,0.625,0.765625,0.6451612903225806
28,0.5641090231282371,0.7321428571428571,0.6382978723404256,0.8,0.6666666666666666
29,0.5693302708012717,0.6785714285714286,0.56,0.7741935483870968,0.6086956521739131
30,0.5722240465027946,0.7053571428571429,0.6041666666666666,0.78125,0.6373626373626373
31,0.5503842830657959,0.7232142857142857,0.6530612244897959,0.7777777777777778,0.6736842105263158
32,0.598704627582005,0.6785714285714286,0.5918367346938775,0.746031746031746,0.6170212765957447
33,0.5446558211530957,0.6964285714285714,0.6595744680851063,0.7230769230769231,0.6458333333333334
34,0.5440310878413064,0.6964285714285714,0.5918367346938775,0.7777777777777778,0.6304347826086957
35,0.5504646641867501,0.7232142857142857,0.6041666666666666,0.8125,0.651685393258427
36,0.5518503614834377,0.7142857142857143,0.6326530612244898,0.7777777777777778,0.6595744680851063
37,0.547139606305531,0.6785714285714286,0.56,0.7741935483870968,0.6086956521739131
38,0.5422852039337158,0.7232142857142857,0.6326530612244898,0.7936507936507936,0.6666666666666666
39,0.5578850720609937,0.6875,0.6122448979591837,0.746031746031746,0.631578947368421
40,0.5037286494459424,0.7767857142857143,0.7446808510638298,0.8,0.7368421052631579
41,0.5198930331638881,0.7410714285714286,0.6470588235294118,0.819672131147541,0.6947368421052632
42,0.5230052215712411,0.7410714285714286,0.7021276595744681,0.7692307692307693,0.6947368421052632
43,0.538857272693089,0.7053571428571429,0.62,0.7741935483870968,0.6526315789473685
44,0.5388355042253222,0.7142857142857143,0.64,0.7741935483870968,0.6666666666666666
45,0.5290174356528691,0.7410714285714286,0.673469387755102,0.7936507936507936,0.6947368421052632
46,0.5206367458615985,0.7410714285714286,0.6875,0.78125,0.6947368421052632
47,0.5203754603862762,0.7410714285714286,0.62,0.8387096774193549,0.6813186813186813
48,0.524618923664093,0.7410714285714286,0.6530612244897959,0.8095238095238095,0.6881720430107527
49,0.5136146886008126,0.75,0.7021276595744681,0.7846153846153846,0.7021276595744681
50,0.4855362943240574,0.7678571428571429,0.7,0.8225806451612904,0.7291666666666666
51,0.4996040718896048,0.7767857142857143,0.6875,0.84375,0.7252747252747253
52,0.528143755027226,0.7053571428571429,0.6595744680851063,0.7384615384615385,0.6526315789473685
53,0.48139082533972605,0.7678571428571429,0.6938775510204082,0.8253968253968254,0.723404255319149
